Interaction ID,Interaction Type,Date Received,Date Resolved,Category,Resolution Time (Days),SLA Threshold (Days),Within SLA
6432,Calls,11/10/2021,11/12/2021,Debit Card Issue,2,5,No
7903,Calls,11/20/2022,11/25/2022,Open Account,5,5,No
4669,Calls,11/11/2023,11/13/2023,Account Question,2,5,No
5375,Calls,2/15/2021,2/18/2021,Debit Card Issue,3,5,No
5128,Calls,3/2/2023,3/4/2023,Open Account,2,5,No
7522,Calls,10/5/2021,10/8/2021,Fraud Alert,3,5,No
1876,Calls,9/9/2022,9/13/2022,Fraud Alert,4,5,No
2721,Calls,12/7/2021,12/8/2021,Debit Card Issue,1,5,Yes
5805,Calls,4/5/2022,4/15/2022,Open Account,10,5,No
4593,Calls,4/26/2022,4/29/2022,General Complaint,3,5,No
5675,Calls,7/26/2021,7/28/2021,Account Question,2,5,No
9467,Calls,1/24/2022,1/27/2022,Fraud Alert,3,5,No
6385,Calls,1/6/2022,1/9/2022,Account Question,3,5,No
3461,Calls,3/19/2022,3/22/2022,Open Account,3,5,No
7161,Calls,10/9/2021,10/11/2021,Debit Card Issue,2,5,No
2320,Calls,12/24/2022,12/27/2022,Fraud Alert,3,5,No
3377,Calls,6/12/2021,6/18/2021,Account Question,6,5,No
2351,Calls,1/10/2021,1/13/2021,Debit Card Issue,3,5,No
8169,Calls,6/12/2023,6/13/2023,Open Account,1,5,Yes
7618,Calls,10/4/2021,10/7/2021,General Complaint,3,5,No
3861,Calls,3/30/2022,4/1/2022,Debit Card Issue,2,5,No
1633,Calls,5/15/2023,5/21/2023,Close Account,6,5,No
8581,Calls,2/1/2021,2/4/2021,Fraud Alert,3,5,No
2747,Calls,2/9/2023,2/11/2023,Close Account,2,5,No
3609,Calls,5/22/2022,5/30/2022,Open Account,8,5,No
4120,Calls,6/21/2021,6/24/2021,General Complaint,3,5,No
9374,Calls,10/11/2022,10/14/2022,Open Account,3,5,No
1576,Calls,1/15/2022,1/18/2022,Open Account,3,5,No
8550,Calls,12/10/2022,12/13/2022,Mobile App Issue,3,5,No
2853,Calls,1/16/2023,1/21/2023,Open Account,5,5,No
2954,Calls,12/15/2021,12/16/2021,Account Question,1,5,Yes
1203,Calls,1/16/2021,1/18/2021,General Complaint,2,5,No
1587,Calls,6/18/2021,6/20/2021,Close Account,2,5,No
4851,Calls,1/2/2022,1/8/2022,Open Account,6,5,No
6671,Calls,9/25/2023,10/3/2023,Fraud Alert,8,5,No
7168,Calls,4/6/2022,4/8/2022,Mobile App Issue,2,5,No
4493,Calls,10/9/2022,10/16/2022,Account Question,7,5,No
1004,Calls,3/1/2022,3/4/2022,Account Question,3,5,No
9287,Calls,3/11/2023,3/12/2023,Account Question,1,5,Yes
1982,Calls,12/19/2022,12/26/2022,Debit Card Issue,7,5,No
1174,Calls,10/25/2021,10/28/2021,Account Question,3,5,No
3049,Calls,1/6/2021,1/7/2021,Fraud Alert,1,5,Yes
7869,Calls,8/13/2022,8/21/2022,Account Question,8,5,No
8024,Calls,3/8/2022,3/10/2022,Fraud Alert,2,5,No
6828,Calls,8/25/2021,8/26/2021,Fraud Alert,1,5,Yes
6813,Calls,5/5/2022,5/10/2022,Debit Card Issue,5,5,No
9495,Calls,3/7/2021,3/8/2021,Close Account,1,5,Yes
5833,Calls,10/15/2021,10/24/2021,Account Question,9,5,No
4436,Calls,6/23/2021,6/26/2021,Mobile App Issue,3,5,No
6142,Calls,3/8/2022,3/12/2022,Debit Card Issue,4,5,No
9505,Calls,2/25/2021,3/2/2021,Debit Card Issue,5,5,No
6714,Calls,11/15/2022,11/22/2022,Fraud Alert,7,5,No
5650,Calls,9/26/2023,9/30/2023,Open Account,4,5,No
4594,Calls,1/28/2021,1/29/2021,Open Account,1,5,Yes
6285,Calls,12/18/2023,12/19/2023,Close Account,1,5,Yes
6373,Calls,1/30/2021,2/1/2021,Close Account,2,5,No
3706,Calls,6/10/2021,6/17/2021,Mobile App Issue,7,5,No
5915,Calls,7/11/2023,7/13/2023,Open Account,2,5,No
9142,Calls,10/13/2023,10/15/2023,Open Account,2,5,No
9874,Calls,12/14/2021,12/17/2021,Open Account,3,5,No
8458,Calls,12/26/2021,12/30/2021,Account Question,4,5,No
3303,Calls,7/9/2022,7/12/2022,General Complaint,3,5,No
8160,Calls,7/25/2022,7/28/2022,Debit Card Issue,3,5,No
4098,Calls,12/7/2021,12/10/2021,Open Account,3,5,No
7365,Calls,2/3/2023,2/4/2023,Account Question,1,5,Yes
7264,Calls,8/9/2022,8/13/2022,General Complaint,4,5,No
7172,Calls,7/17/2021,7/22/2021,Close Account,5,5,No
2246,Calls,11/22/2023,11/24/2023,Mobile App Issue,2,5,No
5763,Calls,5/20/2021,5/23/2021,Mobile App Issue,3,5,No
6397,Calls,6/9/2023,6/11/2023,General Complaint,2,5,No
4970,Calls,6/26/2023,6/30/2023,Open Account,4,5,No
2957,Calls,3/24/2022,3/27/2022,Fraud Alert,3,5,No
5055,Calls,11/23/2021,11/24/2021,Fraud Alert,1,5,Yes
4932,Calls,1/16/2023,1/17/2023,Fraud Alert,1,5,Yes
4674,Calls,1/16/2023,1/19/2023,Debit Card Issue,3,5,No
9238,Calls,2/13/2021,2/22/2021,Account Question,9,5,No
6720,Calls,7/24/2023,7/27/2023,Fraud Alert,3,5,No
8524,Calls,8/19/2021,8/25/2021,Mobile App Issue,6,5,No
4462,Calls,9/11/2021,9/14/2021,Account Question,3,5,No
8166,Calls,9/12/2022,9/18/2022,Close Account,6,5,No
4680,Calls,9/14/2021,9/15/2021,Close Account,1,5,Yes
9878,Calls,3/25/2023,4/2/2023,Fraud Alert,8,5,No
4444,Calls,10/12/2023,10/14/2023,Debit Card Issue,2,5,No
8201,Calls,3/9/2022,3/10/2022,Open Account,1,5,Yes
5527,Calls,4/23/2021,4/29/2021,Close Account,6,5,No
1623,Calls,1/25/2022,1/28/2022,Fraud Alert,3,5,No
1440,Calls,11/30/2021,12/2/2021,Close Account,2,5,No
3515,Calls,7/12/2022,7/13/2022,Mobile App Issue,1,5,Yes
5671,Calls,11/11/2022,11/13/2022,Account Question,2,5,No
7120,Calls,7/27/2023,8/4/2023,Account Question,8,5,No
8360,Calls,5/14/2022,5/21/2022,Open Account,7,5,No
5432,Calls,12/25/2021,12/30/2021,Debit Card Issue,5,5,No
1796,Calls,1/10/2023,1/11/2023,Debit Card Issue,1,5,Yes
2997,Calls,3/21/2023,3/23/2023,Open Account,2,5,No
4606,Calls,6/13/2022,6/19/2022,Account Question,6,5,No
1932,Calls,6/7/2021,6/8/2021,Close Account,1,5,Yes
7544,Calls,1/15/2021,1/20/2021,General Complaint,5,5,No
6275,Calls,11/24/2023,12/1/2023,Debit Card Issue,7,5,No
9518,Calls,4/6/2023,4/11/2023,Open Account,5,5,No
1026,Calls,6/21/2023,6/23/2023,Close Account,2,5,No
4960,Calls,5/18/2023,5/22/2023,Debit Card Issue,4,5,No
8331,Calls,1/25/2023,1/28/2023,Mobile App Issue,3,5,No
6152,Calls,9/30/2022,10/6/2022,Account Question,6,5,No
1807,Calls,7/21/2022,7/24/2022,Account Question,3,5,No
1012,Calls,11/12/2021,11/16/2021,Debit Card Issue,4,5,No
9930,Calls,1/31/2023,2/3/2023,Open Account,3,5,No
5197,Calls,7/12/2022,7/14/2022,Open Account,2,5,No
3519,Calls,7/20/2022,7/23/2022,Close Account,3,5,No
2317,Calls,9/21/2023,9/22/2023,Open Account,1,5,Yes
1625,Calls,3/14/2022,3/16/2022,Debit Card Issue,2,5,No
1159,Calls,10/10/2022,10/15/2022,Mobile App Issue,5,5,No
3931,Calls,4/5/2023,4/9/2023,Fraud Alert,4,5,No
1384,Calls,5/14/2022,5/16/2022,Mobile App Issue,2,5,No
7058,Calls,9/29/2021,10/1/2021,Close Account,2,5,No
4738,Calls,12/27/2021,12/29/2021,Open Account,2,5,No
5770,Calls,10/27/2022,10/29/2022,Close Account,2,5,No
6189,Calls,2/18/2022,2/23/2022,General Complaint,5,5,No
1947,Calls,7/6/2022,7/13/2022,Mobile App Issue,7,5,No
8126,Calls,9/9/2023,9/10/2023,Open Account,1,5,Yes
8874,Calls,8/30/2022,9/3/2022,General Complaint,4,5,No
9791,Calls,3/17/2021,3/21/2021,Open Account,4,5,No
8110,Calls,8/18/2022,8/20/2022,Fraud Alert,2,5,No
3560,Calls,8/14/2022,8/17/2022,Open Account,3,5,No
8150,Calls,6/28/2022,7/1/2022,Debit Card Issue,3,5,No
9294,Calls,4/9/2021,4/10/2021,Close Account,1,5,Yes
6737,Calls,11/23/2021,11/26/2021,General Complaint,3,5,No
4785,Calls,5/21/2023,5/27/2023,Account Question,6,5,No
6996,Calls,12/22/2022,12/25/2022,Debit Card Issue,3,5,No
3613,Calls,10/25/2022,10/30/2022,Debit Card Issue,5,5,No
6438,Calls,12/28/2021,1/4/2022,Close Account,7,5,No
8349,Calls,8/2/2022,8/9/2022,Fraud Alert,7,5,No
1302,Calls,12/19/2023,12/20/2023,Mobile App Issue,1,5,Yes
9629,Calls,4/9/2022,4/10/2022,General Complaint,1,5,Yes
3923,Calls,10/8/2023,10/11/2023,Debit Card Issue,3,5,No
2898,Calls,8/8/2022,8/11/2022,Fraud Alert,3,5,No
5573,Calls,5/1/2023,5/5/2023,Close Account,4,5,No
2515,Calls,8/31/2023,9/2/2023,Account Question,2,5,No
3044,Calls,2/28/2021,3/2/2021,Account Question,2,5,No
8885,Calls,5/16/2021,5/17/2021,Debit Card Issue,1,5,Yes
6739,Calls,3/19/2022,3/20/2022,Mobile App Issue,1,5,Yes
7001,Calls,1/9/2023,1/10/2023,Close Account,1,5,Yes
5393,Calls,8/30/2022,8/31/2022,Fraud Alert,1,5,Yes
6401,Calls,8/30/2023,9/4/2023,Fraud Alert,5,5,No
5002,Calls,5/9/2023,5/11/2023,Mobile App Issue,2,5,No
9800,Calls,10/29/2021,10/30/2021,Open Account,1,5,Yes
8003,Calls,11/9/2021,11/12/2021,Mobile App Issue,3,5,No
2392,Calls,1/4/2022,1/7/2022,Mobile App Issue,3,5,No
7129,Calls,12/14/2023,12/15/2023,Close Account,1,5,Yes
2147,Calls,1/20/2021,1/23/2021,Close Account,3,5,No
2487,Calls,11/11/2021,11/14/2021,Close Account,3,5,No
9776,Calls,8/19/2023,8/22/2023,Close Account,3,5,No
9313,Calls,1/16/2022,1/17/2022,Account Question,1,5,Yes
5119,Calls,7/14/2021,7/17/2021,Mobile App Issue,3,5,No
7476,Calls,11/23/2023,11/24/2023,Close Account,1,5,Yes
2966,Calls,3/15/2022,3/19/2022,Mobile App Issue,4,5,No
9895,Calls,6/3/2021,6/6/2021,Close Account,3,5,No
7010,Calls,8/2/2021,8/5/2021,Mobile App Issue,3,5,No
5778,Calls,7/28/2022,7/31/2022,Mobile App Issue,3,5,No
6224,Calls,7/1/2022,7/3/2022,Mobile App Issue,2,5,No
1514,Calls,5/11/2022,5/13/2022,Account Question,2,5,No
6374,Calls,12/22/2023,12/30/2023,Open Account,8,5,No
3450,Calls,11/26/2022,11/28/2022,Fraud Alert,2,5,No
1629,Calls,11/5/2021,11/6/2021,General Complaint,1,5,Yes
8231,Calls,5/7/2023,5/8/2023,Account Question,1,5,Yes
7357,Calls,6/25/2021,6/28/2021,Close Account,3,5,No
7603,Calls,5/22/2022,5/23/2022,General Complaint,1,5,Yes
5560,Calls,3/11/2023,3/13/2023,Mobile App Issue,2,5,No
3050,Calls,11/22/2022,11/26/2022,Mobile App Issue,4,5,No
7152,Calls,2/27/2022,3/3/2022,General Complaint,4,5,No
9355,Calls,3/25/2022,3/26/2022,General Complaint,1,5,Yes
5661,Calls,5/26/2021,5/28/2021,Fraud Alert,2,5,No
2655,Calls,5/22/2021,5/23/2021,Debit Card Issue,1,5,Yes
1618,Calls,2/28/2021,3/1/2021,Mobile App Issue,1,5,Yes
8853,Calls,8/16/2021,8/18/2021,Mobile App Issue,2,5,No
9349,Calls,12/25/2023,12/27/2023,Debit Card Issue,2,5,No
5120,Calls,3/12/2023,3/15/2023,Mobile App Issue,3,5,No
2821,Calls,9/19/2021,9/22/2021,Fraud Alert,3,5,No
9557,Calls,10/29/2023,11/5/2023,Account Question,7,5,No
3340,Calls,4/1/2021,4/2/2021,General Complaint,1,5,Yes
4745,Calls,9/12/2023,9/14/2023,Account Question,2,5,No
5723,Calls,6/12/2022,6/14/2022,Account Question,2,5,No
1306,Calls,7/29/2022,7/30/2022,Account Question,1,5,Yes
3596,Calls,8/25/2022,8/26/2022,Debit Card Issue,1,5,Yes
6234,Calls,6/29/2022,7/1/2022,Mobile App Issue,2,5,No
7189,Calls,7/13/2023,7/14/2023,General Complaint,1,5,Yes
5571,Calls,12/9/2023,12/11/2023,Mobile App Issue,2,5,No
1129,Calls,12/5/2022,12/8/2022,Close Account,3,5,No
1702,Calls,4/28/2022,5/1/2022,Mobile App Issue,3,5,No
2207,Calls,1/12/2022,1/14/2022,Account Question,2,5,No
1663,Calls,5/20/2021,5/21/2021,Mobile App Issue,1,5,Yes
7744,Calls,8/25/2023,8/28/2023,Debit Card Issue,3,5,No
2811,Calls,1/9/2023,1/13/2023,Mobile App Issue,4,5,No
1744,Calls,10/15/2021,10/18/2021,Account Question,3,5,No
7137,Calls,8/21/2023,8/24/2023,Fraud Alert,3,5,No
5677,Calls,2/8/2022,2/14/2022,Debit Card Issue,6,5,No
9942,Calls,12/4/2023,12/10/2023,General Complaint,6,5,No
6158,Calls,9/5/2023,9/8/2023,Mobile App Issue,3,5,No
2835,Calls,9/18/2022,9/19/2022,Open Account,1,5,Yes
4388,Calls,8/20/2023,8/25/2023,Mobile App Issue,5,5,No
5421,Calls,3/17/2022,3/20/2022,Open Account,3,5,No
1357,Calls,1/2/2023,1/5/2023,Close Account,3,5,No
3417,Calls,12/17/2022,12/18/2022,Debit Card Issue,1,5,Yes
5202,Calls,1/21/2022,1/22/2022,Account Question,1,5,Yes
5758,Calls,11/5/2023,11/8/2023,Mobile App Issue,3,5,No
9359,Calls,2/15/2021,2/18/2021,Close Account,3,5,No
7648,Calls,1/13/2021,1/14/2021,Mobile App Issue,1,5,Yes
1746,Calls,5/20/2023,5/25/2023,Open Account,5,5,No
4848,Calls,9/5/2021,9/7/2021,Close Account,2,5,No
8305,Calls,12/18/2021,12/21/2021,Close Account,3,5,No
9466,Calls,4/12/2021,4/17/2021,Close Account,5,5,No
3024,Calls,2/20/2021,2/23/2021,Account Question,3,5,No
9531,Calls,2/26/2022,3/5/2022,Account Question,7,5,No
8927,Calls,2/5/2022,2/7/2022,Account Question,2,5,No
1646,Calls,4/13/2021,4/16/2021,General Complaint,3,5,No
1350,Calls,2/18/2021,2/19/2021,Mobile App Issue,1,5,Yes
6135,Calls,1/1/2021,1/6/2021,Debit Card Issue,5,5,No
5967,Calls,11/2/2021,11/4/2021,Debit Card Issue,2,5,No
7544,Calls,8/8/2022,8/15/2022,Account Question,7,5,No
1626,Calls,5/31/2022,6/1/2022,Debit Card Issue,1,5,Yes
5436,Calls,1/17/2021,1/20/2021,General Complaint,3,5,No
3917,Calls,6/8/2021,6/9/2021,Fraud Alert,1,5,Yes
3254,Calls,4/28/2022,5/5/2022,Fraud Alert,7,5,No
3469,Calls,12/6/2021,12/9/2021,Close Account,3,5,No
9622,Calls,6/29/2021,7/5/2021,General Complaint,6,5,No
8443,Calls,4/5/2021,4/11/2021,Debit Card Issue,6,5,No
4551,Calls,12/2/2021,12/3/2021,Fraud Alert,1,5,Yes
5608,Calls,10/21/2021,10/24/2021,Account Question,3,5,No
3912,Calls,8/5/2021,8/8/2021,Open Account,3,5,No
9605,Calls,1/29/2022,1/31/2022,General Complaint,2,5,No
5010,Calls,11/20/2022,11/25/2022,Debit Card Issue,5,5,No
5952,Calls,4/15/2022,4/16/2022,Fraud Alert,1,5,Yes
3149,Calls,3/2/2021,3/4/2021,Close Account,2,5,No
3954,Calls,11/28/2021,12/4/2021,General Complaint,6,5,No
1495,Calls,9/16/2023,9/18/2023,Debit Card Issue,2,5,No
3909,Calls,9/27/2023,10/3/2023,Open Account,6,5,No
7145,Calls,12/14/2022,12/16/2022,Mobile App Issue,2,5,No
3430,Calls,3/2/2021,3/4/2021,General Complaint,2,5,No
9244,Calls,10/17/2023,10/19/2023,Mobile App Issue,2,5,No
8739,Calls,12/14/2023,12/16/2023,Close Account,2,5,No
2520,Calls,6/5/2021,6/8/2021,Account Question,3,5,No
6041,Calls,8/14/2023,8/15/2023,Account Question,1,5,Yes
9728,Calls,10/29/2023,11/1/2023,Open Account,3,5,No
1110,Calls,12/31/2022,1/2/2023,General Complaint,2,5,No
1001,Calls,12/16/2021,12/19/2021,Fraud Alert,3,5,No
1416,Calls,2/2/2023,2/5/2023,Account Question,3,5,No
2056,Calls,11/4/2022,11/6/2022,Debit Card Issue,2,5,No
2270,Calls,12/30/2023,1/2/2024,Fraud Alert,3,5,No
4430,Calls,11/14/2022,11/23/2022,Mobile App Issue,9,5,No
3290,Calls,6/9/2021,6/11/2021,Close Account,2,5,No
5161,Calls,4/22/2021,4/24/2021,General Complaint,2,5,No
2533,Calls,8/5/2021,8/6/2021,Debit Card Issue,1,5,Yes
1731,Calls,6/15/2021,6/16/2021,Account Question,1,5,Yes
5490,Calls,5/15/2021,5/20/2021,Account Question,5,5,No
8642,Calls,2/24/2023,2/26/2023,General Complaint,2,5,No
8025,Calls,2/7/2021,2/13/2021,Account Question,6,5,No
5014,Calls,7/16/2023,7/18/2023,Mobile App Issue,2,5,No
7917,Calls,3/1/2023,3/3/2023,Debit Card Issue,2,5,No
2576,Calls,4/16/2023,4/17/2023,General Complaint,1,5,Yes
9170,Calls,8/29/2023,8/30/2023,Debit Card Issue,1,5,Yes
5702,Calls,1/11/2021,1/13/2021,Account Question,2,5,No
3677,Calls,11/4/2023,11/6/2023,General Complaint,2,5,No
1627,Calls,9/9/2021,9/10/2021,Close Account,1,5,Yes
7321,Calls,9/14/2021,9/19/2021,Fraud Alert,5,5,No
4560,Calls,11/27/2022,12/3/2022,Account Question,6,5,No
7835,Calls,8/20/2022,8/23/2022,Mobile App Issue,3,5,No
2848,Calls,12/31/2023,1/1/2024,Account Question,1,5,Yes
4062,Calls,1/17/2022,1/22/2022,Account Question,5,5,No
1564,Calls,4/6/2022,4/12/2022,Debit Card Issue,6,5,No
8384,Calls,11/7/2023,11/9/2023,Fraud Alert,2,5,No
1909,Calls,8/4/2023,8/9/2023,Debit Card Issue,5,5,No
3188,Calls,4/2/2023,4/10/2023,Account Question,8,5,No
2091,Calls,1/10/2021,1/13/2021,Fraud Alert,3,5,No
6414,Calls,5/23/2023,5/26/2023,Open Account,3,5,No
2166,Calls,7/10/2022,7/12/2022,Debit Card Issue,2,5,No
7967,Calls,8/16/2021,8/17/2021,Fraud Alert,1,5,Yes
7596,Calls,1/15/2021,1/18/2021,Debit Card Issue,3,5,No
3946,Calls,8/17/2021,8/18/2021,Account Question,1,5,Yes
9993,Calls,11/27/2022,11/29/2022,Open Account,2,5,No
8625,Calls,5/21/2023,5/22/2023,Open Account,1,5,Yes
6553,Calls,7/1/2021,7/7/2021,Debit Card Issue,6,5,No
7225,Calls,9/25/2022,10/1/2022,Mobile App Issue,6,5,No
6372,Calls,11/11/2021,11/16/2021,Debit Card Issue,5,5,No
2043,Calls,5/13/2021,5/15/2021,Open Account,2,5,No
5273,Calls,9/23/2023,9/25/2023,Account Question,2,5,No
3217,Calls,5/5/2023,5/8/2023,General Complaint,3,5,No
2071,Calls,11/18/2022,11/26/2022,Account Question,8,5,No
5731,Calls,2/28/2023,3/2/2023,Close Account,2,5,No
4992,Calls,11/30/2022,12/3/2022,Fraud Alert,3,5,No
8302,Calls,11/25/2022,11/26/2022,Fraud Alert,1,5,Yes
6066,Calls,1/25/2021,1/26/2021,Debit Card Issue,1,5,Yes
5137,Calls,11/10/2021,11/12/2021,Fraud Alert,2,5,No
4606,Calls,6/15/2022,6/17/2022,Account Question,2,5,No
4284,Calls,9/21/2023,9/24/2023,Mobile App Issue,3,5,No
4803,Calls,1/10/2023,1/15/2023,General Complaint,5,5,No
8146,Calls,3/26/2021,3/29/2021,Close Account,3,5,No
6057,Calls,12/10/2021,12/17/2021,Open Account,7,5,No
2366,Calls,11/1/2023,11/3/2023,Account Question,2,5,No
6404,Calls,3/2/2021,3/7/2021,General Complaint,5,5,No
8903,Calls,8/17/2023,8/19/2023,Mobile App Issue,2,5,No
5107,Calls,3/9/2022,3/10/2022,Mobile App Issue,1,5,Yes
7784,Calls,7/9/2021,7/11/2021,Debit Card Issue,2,5,No
6272,Calls,2/17/2023,2/20/2023,General Complaint,3,5,No
4238,Calls,8/4/2021,8/5/2021,Debit Card Issue,1,5,Yes
1508,Calls,8/6/2021,8/10/2021,General Complaint,4,5,No
3584,Calls,4/14/2021,4/19/2021,Close Account,5,5,No
7612,Calls,12/10/2022,12/12/2022,Open Account,2,5,No
4435,Calls,3/10/2023,3/12/2023,Account Question,2,5,No
4143,Calls,4/9/2023,4/12/2023,Debit Card Issue,3,5,No
9093,Calls,8/6/2023,8/8/2023,Close Account,2,5,No
7512,Calls,8/16/2023,8/18/2023,Account Question,2,5,No
8345,Calls,10/20/2022,10/23/2022,Account Question,3,5,No
6666,Calls,12/12/2023,12/15/2023,Mobile App Issue,3,5,No
6055,Calls,2/6/2022,2/8/2022,Account Question,2,5,No
1907,Calls,3/21/2022,3/24/2022,Open Account,3,5,No
1341,Calls,10/17/2023,10/19/2023,Open Account,2,5,No
3675,Calls,7/30/2023,8/4/2023,Close Account,5,5,No
5753,Calls,4/1/2021,4/3/2021,Debit Card Issue,2,5,No
8962,Calls,1/30/2021,2/1/2021,Fraud Alert,2,5,No
1908,Calls,7/24/2022,7/26/2022,Fraud Alert,2,5,No
5581,Calls,12/31/2021,1/1/2022,General Complaint,1,5,Yes
8757,Calls,4/17/2022,4/18/2022,Mobile App Issue,1,5,Yes
8117,Calls,2/12/2022,2/15/2022,General Complaint,3,5,No
8551,Calls,9/5/2023,9/8/2023,Close Account,3,5,No
3253,Calls,11/5/2022,11/8/2022,Mobile App Issue,3,5,No
8137,Calls,4/28/2023,4/30/2023,Debit Card Issue,2,5,No
5747,Calls,1/10/2021,1/11/2021,Mobile App Issue,1,5,Yes
2237,Calls,6/5/2022,6/8/2022,General Complaint,3,5,No
6647,Calls,5/19/2021,5/24/2021,Open Account,5,5,No
2587,Calls,1/22/2023,1/26/2023,Close Account,4,5,No
1526,Calls,8/7/2022,8/8/2022,General Complaint,1,5,Yes
8722,Calls,1/28/2022,1/29/2022,Fraud Alert,1,5,Yes
8529,Calls,12/25/2022,12/29/2022,Debit Card Issue,4,5,No
6772,Calls,8/8/2021,8/11/2021,Open Account,3,5,No
6056,Calls,1/10/2023,1/11/2023,Account Question,1,5,Yes
6342,Calls,6/1/2023,6/9/2023,Close Account,8,5,No
8405,Calls,1/20/2022,1/22/2022,General Complaint,2,5,No
1870,Calls,5/28/2023,5/29/2023,Fraud Alert,1,5,Yes
3158,Calls,5/18/2022,5/19/2022,Close Account,1,5,Yes
1709,Calls,8/6/2022,8/7/2022,General Complaint,1,5,Yes
4713,Calls,9/6/2022,9/10/2022,Debit Card Issue,4,5,No
1979,Calls,9/12/2023,9/14/2023,Fraud Alert,2,5,No
2897,Calls,7/12/2022,7/13/2022,Mobile App Issue,1,5,Yes
2002,Calls,11/1/2023,11/6/2023,Debit Card Issue,5,5,No
4468,Calls,2/14/2021,2/15/2021,Account Question,1,5,Yes
4618,Calls,1/18/2021,1/20/2021,Open Account,2,5,No
7982,Calls,3/24/2022,3/27/2022,Fraud Alert,3,5,No
9282,Calls,3/9/2023,3/11/2023,Account Question,2,5,No
2696,Calls,2/4/2023,2/6/2023,Fraud Alert,2,5,No
2957,Calls,6/14/2023,6/19/2023,Close Account,5,5,No
9018,Calls,5/16/2023,5/19/2023,Fraud Alert,3,5,No
5490,Calls,7/19/2021,7/25/2021,General Complaint,6,5,No
4117,Calls,8/30/2022,9/1/2022,Open Account,2,5,No
6598,Calls,6/8/2021,6/10/2021,Fraud Alert,2,5,No
3719,Calls,5/7/2021,5/10/2021,Debit Card Issue,3,5,No
9884,Calls,6/8/2023,6/9/2023,Open Account,1,5,Yes
3409,Calls,8/26/2023,8/27/2023,Close Account,1,5,Yes
4287,Calls,10/13/2021,10/15/2021,Mobile App Issue,2,5,No
5046,Calls,8/30/2022,8/31/2022,Mobile App Issue,1,5,Yes
4886,Calls,3/23/2021,3/26/2021,Open Account,3,5,No
4481,Calls,12/15/2023,12/17/2023,Close Account,2,5,No
9609,Calls,2/1/2021,2/3/2021,Debit Card Issue,2,5,No
2978,Calls,6/25/2021,6/27/2021,Mobile App Issue,2,5,No
5300,Calls,7/10/2021,7/12/2021,Debit Card Issue,2,5,No
9772,Calls,3/10/2023,3/13/2023,Fraud Alert,3,5,No
6777,Calls,9/23/2022,9/25/2022,Fraud Alert,2,5,No
7588,Calls,5/2/2023,5/5/2023,Mobile App Issue,3,5,No
3280,Calls,4/14/2021,4/16/2021,Debit Card Issue,2,5,No
1944,Calls,7/31/2021,8/1/2021,Fraud Alert,1,5,Yes
6794,Calls,10/17/2022,10/19/2022,Open Account,2,5,No
7083,Calls,4/9/2023,4/10/2023,Account Question,1,5,Yes
9551,Calls,4/3/2021,4/10/2021,General Complaint,7,5,No
1366,Calls,11/17/2021,11/19/2021,Account Question,2,5,No
7108,Calls,10/15/2023,10/18/2023,Fraud Alert,3,5,No
4198,Calls,4/2/2023,4/3/2023,Open Account,1,5,Yes
1610,Calls,1/10/2021,1/13/2021,Mobile App Issue,3,5,No
3489,Calls,7/14/2021,7/16/2021,General Complaint,2,5,No
1057,Calls,4/9/2022,4/11/2022,General Complaint,2,5,No
9143,Calls,9/5/2022,9/7/2022,Debit Card Issue,2,5,No
6857,Calls,12/26/2023,12/27/2023,General Complaint,1,5,Yes
1093,Calls,7/29/2023,7/30/2023,Open Account,1,5,Yes
9665,Calls,11/3/2023,11/6/2023,Account Question,3,5,No
9627,Calls,1/4/2021,1/10/2021,Debit Card Issue,6,5,No
3785,Calls,7/16/2022,7/18/2022,Debit Card Issue,2,5,No
7450,Calls,2/14/2021,2/19/2021,Open Account,5,5,No
7163,Calls,2/4/2022,2/6/2022,General Complaint,2,5,No
6209,Calls,11/8/2022,11/9/2022,Account Question,1,5,Yes
5848,Calls,11/22/2023,11/25/2023,Mobile App Issue,3,5,No
3215,Calls,1/30/2022,2/1/2022,Account Question,2,5,No
1574,Calls,1/23/2022,1/25/2022,Fraud Alert,2,5,No
7164,Calls,2/18/2022,2/20/2022,Debit Card Issue,2,5,No
9638,Calls,3/16/2021,3/18/2021,Open Account,2,5,No
2587,Calls,3/22/2022,3/24/2022,Account Question,2,5,No
2079,Calls,3/5/2021,3/6/2021,Fraud Alert,1,5,Yes
3783,Calls,2/10/2021,2/12/2021,Fraud Alert,2,5,No
9090,Calls,10/2/2022,10/4/2022,Close Account,2,5,No
2881,Calls,4/24/2022,4/27/2022,Open Account,3,5,No
4704,Calls,4/11/2021,4/14/2021,Fraud Alert,3,5,No
7410,Calls,8/21/2021,8/27/2021,Debit Card Issue,6,5,No
3138,Calls,9/28/2023,10/1/2023,General Complaint,3,5,No
5825,Calls,6/25/2021,6/27/2021,Fraud Alert,2,5,No
1316,Calls,5/12/2021,5/15/2021,Open Account,3,5,No
8138,Calls,4/25/2022,4/26/2022,General Complaint,1,5,Yes
3944,Calls,5/13/2022,5/16/2022,Account Question,3,5,No
2592,Calls,8/31/2021,9/2/2021,Account Question,2,5,No
8329,Calls,12/18/2022,12/20/2022,Account Question,2,5,No
8476,Calls,1/1/2023,1/4/2023,Mobile App Issue,3,5,No
7793,Calls,1/13/2021,1/19/2021,Fraud Alert,6,5,No
5761,Calls,9/28/2022,10/1/2022,Mobile App Issue,3,5,No
